Total,5762203,,5762254,5762258,,,,,5762334,5762392,,5762575,,,5762704,5762706,5762128,5763121
87,6,7,8,0,1,0,0,0,8,6,7,0,6,6,8,8,8,8
,0.5443,0.5429,0.1876,0.37,0.45,0.18,0.17,0.2,0.346,0.7429,0.335,0,0.1423,0.2053,20884.9,4,84.02,3
38,0,0,0,1,1,2,2,2,0,0,0,6,0,0,8,8,8,0
,0.4783,0.3401,0.0835,0.1,0.38,0.157,0.098,0,0.242,0.9828,0.0259,0.0003,0.2969,0.0258,59422.65,3,80,0
87,6,7,8,1,0,0,0,0,8,6,7,0,6,6,8,8,8,8
,0.5783,0.553,0.0839,0.31,0.1,0.12,0.47,0.31,0.242,0.7185,0.1613,0,0.3503,0.02582,73504.8,6,56,0
92,6,7,8,1,1,2,2,2,8,6,7,6,6,6,8,8,8,0
,0.5407,0.5189,0.0102,0.1635,0.08,0.115,0.101,0.0625,0.242,0.9898,0.9121,0.3761,0.4788,0.0351,445226,4,132,0
58,6,7,0,0,1,0,0,0,8,6,0,0,0,6,0,8,8,8
,0.4947,0.8556,0.074,0.5,0.31,0.19,0.3,0.2,0.242,0.7348,0.1098,0.0128,0.3947,0.0398,60937.95,6,96,3
94,6,7,8,1,1,2,2,2,8,6,7,0,6,6,8,8,8,8
,0.3745,0.2581,0.1244,0.68,0.32,0.2,0.39,0.09,0.242,0.9264,0.2611,0,0.5899,0.0433,31017.3,5,141,0
85,6,7,8,0,1,2,2,2,8,6,7,6,0,6,8,8,8,0
,0.4059,0.6583,0.1844,0.65,0.1,0.3,0.4,1,0.242,0.8988,0.2335,0,0.407,0.0429,27402.05,2,85.87,2
76,6,7,0,0,0,0,0,0,8,6,7,6,6,6,8,8,0,8
,0.4496,0.1212,0.0695,0.43,0.33,1.42,2.55,5,0.021,0.4991,0.0288,0.6664,0,0.5392,56254.17,2,1.87,0
