Total,5762203.0,,5762254.0,5762258.0,,,,,5762334.0,5762392.0,,5762575.0,,,5762704,5762706.0,5762128.0,5763121.0
,0.3196,0.375,0.1013,0.64,0.21,0.15,0.51,0.13,0.242,0.987,0.3235,0.3897,0.3897,0.0146,51102.12,1.0,36.0,4.0
86,6.0,7.0,8.0,1.0,1.0,2.0,2.0,2,8.0,6.0,7.0,0.0,6.0,6.0,8,8.0,8.0,0.0
,0.1542,0.0368,0.0747,0.65,0.29,0.06,0.42,0.23,0.242,0.9264,0.1297,0.0,0.4481,0.0308,17629.56,7.0,60.0,2.0
92,6.0,7.0,8.0,1.0,1.0,2.0,2.0,2,8.0,6.0,7.0,6.0,6.0,6.0,8,8.0,8.0,0.0
,0.8277,0.819,0.0717,0.16,0.42,0.19,0.23,0.16,0.242,0.6996,0.1831,0.0138,0.3556,0.0345,73967.92,3.0,78.0,4.0
86,6.0,7.0,8.0,1.0,1.0,2.0,2.0,2,8.0,6.0,7.0,0.0,6.0,6.0,8,8.0,8.0,0.0
,,,,,,,,,,,,,,,,,,
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
,0.5156,0.4385,0.1069,0.21,0.48,0.17,0.14,0.21,0.242,0.9313,0.1895,0.0196,0.3085,0.3358,67997.89,5.0,28.0,2.0
88,6.0,7.0,8.0,1.0,1.0,2.0,2.0,2,8.0,6.0,7.0,0.0,6.0,0.0,8,8.0,8.0,8.0
