Total,5762203,,5762254,5762258,,,,,5762334,5762392,,5762575,,,5762704,5762706,5762128,5763121
,0.4473,0.3086,0.1503,0.75,0.34,0.67,1.04,1.33,1.145,0.9356,0.1938,0.2222,0.0556,0.7889,43904,2,28.72,3
29,0,0,8,0,0,0,0,0,0,6,7,0,0,0,0,8,0,0
,0.4367,0.5286,0.1101,0.15,0.05,0.39,0.41,0.15,0.242,0.988,0.1738,0,0.3971,0.0488,44467.76,2,124,0
92,6,7,8,1,1,2,2,2,8,6,7,6,6,6,8,8,8,0
,0.3416,0.3232,0.1205,0.3,0.09,0.14,0.47,0.3,0.242,0.4898,0.188,0,0.3925,0.0163,44419.96,4,42,1
87,6,7,8,1,1,2,2,2,8,0,0,6,6,6,8,8,8,8
,0.4637,0.5226,0.1022,0.12,0.27,1.68,3.52,6,0.367,0.7348,0.1776,0,0.317,0.026,72091.94,4,8.79,1
69,6,7,8,0,1,0,0,0,0,6,7,6,6,6,8,0,0,8
,0.3188,0.3525,0.0815,0.63,0.37,0.14,0.36,0.13,2552.452,0.7185,0.0935,0,0.4522,0.0184,80702.12,2,18,2
92,6,7,8,1,1,2,2,2,0,6,7,6,6,6,8,8,8,8
,0.2998,0.3683,0.0908,0.57,0.29,0.14,0.38,0.19,0.242,0.7185,0.0935,0,0.4654,0.0188,75160.85,3,42,1
100,6,7,8,1,1,2,2,2,8,6,7,6,6,6,8,8,8,8
,0.61,0.8462,0.098,0.3,0.28,0.24,0.18,0.3,0.242,0.9143,0.4394,0,0.4265,0.0386,33867.92,7,Cannot do,4
85,6,7,8,1,1,2,2,2,8,6,0,6,6,6,8,8,0,8
,0.3893,0.355,0.0889,0.56,0.31,0.13,0.34,0.22,0.242,0.9735,0.3209,0.3745,0.3745,0.0445,60199.55,3,84,
80,6,7,8,1,1,2,2,2,8,0,7,0,6,6,8,8,8,0
,0.4053,0.3141,0.1461,0.42,0.14,0.25,0.19,0.42,0.242,0.9313,0.0946,0,0.4207,0.0236,28454.32,6,50,3
100,6,7,8,1,1,2,2,2,8,6,7,6,6,6,8,8,8,8
