Total,5713052.0,,5713057.0,5713063.0,5713158.0,5713329.0,,5772114.0,5713387.0,,,,,,,,5713426.0,,,,,,,,,,,,5713447.0,,,,5713466.0,,,,,
,0.56,0.0183,1.0,,4.0,1.812,242.0,95.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0,0.032,2.0,3.0,0.032,0.05,0.0,2.3208,0.0203,1.0,4.0,2.0,1.482191,-6.32,-5.68,74.0,11.0,2.0,2.76,-74.2,222.2
75,4.0,0.0,0.0,0.0,0.0,4.0,5.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2.0,2,2,2.0,2.0,3.0,3.0,4.0,4.0,2.0,2.0,2.0,2.0,3.0,3.0
,0.0,0.5,0.0,0.917,0.0,1.25,280.0,101.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0278,4.0,1.0,0.0278,0.05,0.0,2.9939999999999998,0.0027,1.0,8.0,2.0,1.7,-5.45,-2.55,54.0,8.0,2.0,2.4939999999999998,-6.5,114.5
92,4.0,4.0,0.0,6.0,7.0,4.0,5.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2.0,2,2,2.0,2.0,3.0,3.0,4.0,4.0,2.0,2.0,2.0,2.0,3.0,3.0
,0.2677926,0.3944295,1.0,0.75,1.0,-1.058122,231.0,75.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0496,2.0,5.0,0.0496,0.05,0.0,2.8897,0.001928048,1.0,6.0,2.0,-1.65787,-10.89971,-7.100291,98.0,7.0,2.0,-4.848732,-338.709,534.709
81,4.0,4.0,0.0,6.0,7.0,4.0,5.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2.0,2,2,2.0,0.0,3.0,3.0,4.0,4.0,2.0,2.0,2.0,2.0,3.0,3.0
,1.02,0.1539,10.0,0.9,6.0,1.266,145.0,98.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.042,2.0,4.0,0.042,0.05,0.0,1.9779,0.0478,1.0,2.0,2.0,1.374,-2.71,4.71,61.0,7.0,1.0,1.8860000000000001,-4.4,117.6
62,4.0,4.0,0.0,6.0,0.0,0.0,0.0,8.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2.0,2,2,2.0,0.0,3.0,3.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,3.0
,1.13,0.8704,2.0,0.929,0.0,1.341,149.0,96.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0461,3.0,0.0,0.0461,0.05,0.0,2.0695,0.0385,1.0,6.0,2.0,1.38,-3.91,-2.09,97.0,11.0,2.0,2.026,-1.3,195.3
93,4.0,0.0,8.0,6.0,7.0,4.0,5.0,8.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2.0,2,2,2.0,2.0,3.0,3.0,4.0,4.0,2.0,2.0,2.0,2.0,3.0,3.0
,0.57,0.2843,3.0,0.833,6.0,,275.0,90.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,5.0,0.0375,1.0,5.0,0.0375,0.05,0.0,,,1.0,8.0,2.0,0.2607,67.0,77.0,73.0,9.0,1.0,,21.4,124.6
46.5,4.0,4.0,0.0,6.0,0.0,0.0,5.0,8.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5,1.0,1.0,0.0,1.0,2,2.0,0,0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
,493.75,,2.0,6.712,3.0,1.2,17.0,93.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,5.0,4.0,0.0258,1.0,3.0,0.0258,0.05,0.0,216.471,,0.0,0.0,0.0,1.8808,-8.66,-7.34,35.0,11.0,0.0,0.518,25.4,44.6
48,0.0,0.0,0.0,0.0,6.0,4.0,0.0,8.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2.0,0,0,0.0,0.0,0.0,3.0,4.0,4.0,2.0,0.0,2.0,0.0,0.0,0.0
,4.36,,4.0,,3.0,1.227,261.0,108.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0204,1.0,2.0,0.0204,0.05,0.0,3.387,0.0007,1.0,6.0,2.0,1.8980000000000001,-13.24,-12.76,66.0,2.0,2.0,4.849,-79.6,211.6
85,0.0,0.0,8.0,0.0,6.0,4.0,5.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2.0,2,2,2.0,2.0,3.0,3.0,4.0,4.0,2.0,2.0,2.0,2.0,3.0,3.0
,0.28,0.3897,2.0,,4.0,2.326,146.0,95.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,2.0,0.0396,1.0,2.0,0.0396,0.05,0.0,1.986,0.047,1.0,2.0,2.0,1.388,-9.153,-4.8469999999999995,40.0,2.0,0.0,2.495,-30.5,110.6
82,4.0,4.0,8.0,0.0,7.0,4.0,5.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2.0,2,2,2.0,2.0,3.0,3.0,4.0,4.0,2.0,2.0,2.0,2.0,3.0,3.0
,0.2416,0.5955,5.0,0.675,6.0,0.823,39.0,34.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,0.0414,1.0,1.0,0.0414,0.05,0.0,1.669,0.0951,0.0,8.0,0.0,1.3106,70.86,72.9,41.0,2.0,1.0,1.812,-13.4,95.4
50,0.0,0.0,8.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2.0,2,2,2.0,2.0,0.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,3.0,3.0
,0.014,0.4443,0.0,0.938,0.0,1.311,272.0,102.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0307,2.0,3.0,0.0307,0.05,0.0,1.043,0.297,0.0,6.0,1.0,1.97,-20.69,-17.31,66.0,0.0,2.0,2.196,-30.3,162.3
81,0.0,0.0,8.0,6.0,6.0,4.0,5.0,8.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2.0,2,2,2.0,2.0,0.0,3.0,4.0,4.0,2.0,2.0,0.0,0.0,3.0,3.0
,0.0,0.5,3.0,0.5,6.0,1.4395310000000001,197.0,98.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,5.0,3.0,0.035,2.0,2.0,0.035,0.05,0.0,1.03928,0.2986745,0.0,0.0,2.0,1.8807939999999999,-5.82113,-2.17887,8.0,4.0,1.0,1.405072,2.321471,13.67853
84,4.0,4.0,8.0,0.0,6.0,4.0,5.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2.0,0,2,2.0,2.0,3.0,0.0,4.0,4.0,2.0,2.0,0.0,0.0,3.0,3.0
,0.96,0.1681,3.0,0.5,1.0,1.812,127.0,36.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,1.0,0.023,0.0,3.0,0.023,0.05,0.0,2.7631,0.0057,1.0,7.0,2.0,1.6560000000000001,-12.712,-9.288,74.0,5.0,0.0,4.849,,342.8
61,4.0,4.0,0.0,0.0,0.0,4.0,5.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2.0,0,2,2.0,2.0,3.0,3.0,4.0,4.0,2.0,0.0,2.0,2.0,0.0,3.0
,0.0,0.5,0.0,0.1,0.0,1.6949999999999998,126.0,106.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0332,0.0,0.0,0.0332,0.05,0.0,3.093,0.00099,1.0,2.0,2.0,1.7610000000000001,-4.96,-3.04,47.0,3.0,1.0,4.849,-109.8,203.8
90,4.0,4.0,8.0,0.0,6.0,4.0,5.0,8.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2.0,2,2,2.0,2.0,3.0,3.0,4.0,4.0,2.0,2.0,2.0,2.0,3.0,3.0
,0.9891,0.1613,2.0,0.0714,3.0,1.3719999999999999,254.0,91.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,0.0384,0.0,0.0,0.0384,0.05,0.0,1.96,0.0456,1.0,7.0,2.0,1.323,-1.74,-0.26,64.0,2.0,0.0,6.965,35.7,92.3
67,0.0,4.0,8.0,0.0,0.0,4.0,5.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2.0,0,2,2.0,2.0,3.0,3.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0
,0.0,0.5,2.0,1.0,5.0,-1.751,282.0,27.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.028,1.0,1.0,0.028,0.05,0.0,1.2886600000000001,0.19752,0.0,1.0,2.0,-2.071,-3.08,-0.92,97.0,8.0,2.0,-2.19,-62.3,256.3
79,4.0,4.0,8.0,0.0,0.0,4.0,5.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2.0,2,2,2.0,2.0,3.0,3.0,4.0,4.0,2.0,2.0,2.0,2.0,3.0,3.0
,0.01,0.4964,2.0,0.067,6.0,2.33,147.0,96.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,2.0,0.023,3.0,2.0,0.023,0.05,0.0,1.9809999999999999,0.0476,1.0,5.0,2.0,1.38,-4.77,-3.23,79.0,5.0,2.0,1.341,3.1,154.9
74,0.0,4.0,8.0,0.0,0.0,4.0,5.0,8.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2.0,2,2,2.0,0.0,3.0,3.0,4.0,4.0,2.0,2.0,0.0,0.0,3.0,3.0
,0.0,0.5,0.0,0.917,3.0,1.476,204.0,93.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,5.0,0.0325,4.0,5.0,0.0325,0.05,0.0,2.7987,0.0051,1.0,6.0,2.0,1.653,-10.88,-9.12,76.0,1.0,0.0,2.383,-85.0,237.0
92,4.0,4.0,0.0,6.0,7.0,4.0,5.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2.0,2,2,2.0,2.0,3.0,3.0,4.0,4.0,2.0,2.0,2.0,2.0,3.0,3.0
,1.1,0.1364,2.0,0.044,5.0,1.514,270.0,107.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0229,4.0,5.0,0.0229,0.05,0.0,3.3970000000000002,0.0007,1.0,4.0,2.0,1.9776,-8.4,-5.6,50.0,8.0,0.0,4.849,-128.3,228.3
90,4.0,4.0,8.0,0.0,6.0,4.0,5.0,8.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2.0,2,2,2.0,2.0,3.0,3.0,4.0,4.0,2.0,0.0,2.0,2.0,3.0,3.0
,0.0,0.5,0.0,0.333,4.0,1.881,226.0,98.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0,2.0,0.0279,1.0,1.0,0.0279,0.05,0.0,1.237,0.89,0.0,5.0,2.0,1.7610000000000001,-9.58,-8.42,171.0,2.0,0.0,2.015,152.8,189.12
64,4.0,4.0,0.0,0.0,0.0,4.0,5.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2.0,2,0,2.0,2.0,3.0,0.0,4.0,4.0,2.0,2.0,2.0,0.0,0.0,0.0
,0.21,0.4168,4.0,2.0,5.0,1.2,139.0,93.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,3.0,0.0462,0.0,2.0,0.0462,0.05,1.0,1.98,0.0481,0.0,0.0,2.0,1.38,-12.74,-11.26,43.0,1.0,2.0,5.643,-77.5,163.5
71,4.0,4.0,0.0,0.0,0.0,4.0,5.0,8.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,0.0,2,2,0.0,0.0,3.0,3.0,4.0,4.0,2.0,2.0,2.0,2.0,3.0,3.0
,0.01,0.4944,2.0,0.6,3.0,-1.227,255.0,92.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,5.0,0.0231,3.0,0.0,0.0231,0.05,0.0,3.3388999999999998,0.0008,1.0,1.0,2.0,-1.826,-8.61,-5.39,100.0,9.0,0.0,-2.495,-23.9,223.9
82,0.0,4.0,8.0,0.0,0.0,4.0,5.0,8.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2.0,2,2,2.0,2.0,3.0,3.0,4.0,4.0,2.0,2.0,2.0,2.0,3.0,3.0
,0.814,0.2078,3.0,0.929,2.0,-1.514,120.0,103.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,4.0,0.043,2.0,0.0,0.043,0.05,0.0,1.138,0.2551,0.0,2.0,2.0,2.087,-8.82,-7.18,71.0,2.0,1.0,4.85,-220.1,362.1
92,4.0,4.0,8.0,6.0,0.0,4.0,5.0,8.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2.0,2,2,2.0,2.0,3.0,3.0,4.0,4.0,2.0,2.0,2.0,2.0,3.0,3.0
,0.0,0.5,0.0,0.25,2.0,1.3719999999999999,239.0,97.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0257,0.0,4.0,0.0257,0.05,0.0,3.539,0.000207,1.0,1.0,2.0,1.976,-4.4663,-3.5337,117.0,6.0,0.0,2.068,2.4,231.6
75,4.0,4.0,0.0,0.0,0.0,4.0,5.0,8.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2.0,2,2,2.0,2.0,3.0,3.0,4.0,4.0,2.0,2.0,2.0,0.0,3.0,3.0
,0.0843,0.5336,1.0,0.083,5.0,12.469,156.0,23.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0,2.0,0.0396,2.0,1.0,0.0396,0.05,1.0,,,0.0,2.0,0.0,,,,134.0,7.0,0.0,3.104,132.2,135.8
26,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,3.0,3.0
,0.82,0.2061,2.0,0.938,5.0,1.881,110.0,98.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,4.0,1.0,0.047,3.0,2.0,0.047,0.05,0.0,1.479,0.1391,0.0,6.0,2.0,2.626,-4.73,-3.27,18.0,3.0,1.0,2.92,-17.4,53.4
98,4.0,4.0,8.0,6.0,7.0,4.0,5.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2,2.0,2,2,2.0,2.0,3.0,3.0,4.0,4.0,2.0,2.0,2.0,2.0,3.0,3.0
,0.77,0.2217,2.0,0.245,5.0,-1.3719999999999999,279.0,67.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,5.0,1.0,0.0492,3.0,4.0,0.0492,0.05,0.0,,,1.0,0.0,0.0,,,,111.0,2.0,1.0,,,
45,4.0,4.0,8.0,0.0,0.0,4.0,5.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2.0,0,0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
,0.23,0.7685,1.0,0.75,2.0,1.036,144.399,25.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,4.0,5.0,0.0239,4.0,2.0,0.0239,0.05,1.0,0.0239,0.0627,1.0,6.0,1.0,0.1243,123.0,161.0,52.0,7.0,1.0,0.5234,,
28,0.0,0.0,8.0,0.0,0.0,4.0,5.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
,0.43,0.2567,2.0,0.9,,1.103,159.0,103.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0482,4.0,4.0,0.0482,0.05,1.0,0.8906,0.3735,0.0,1.0,2.0,-1.415,-9.12,-6.88,,,,,,
44,0.0,0.0,0.0,6.0,0.0,4.0,5.0,8.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,2,0.0,0,2,2.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,0.48,0.3156,2.0,0.2853,0.0,1.514,294.0,464.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0384,5.0,2.0,0.0384,0.05,0.0,1.313,0.9054,0.0,2.0,2.0,2.22,-12.76,-3.24,54.0,7.0,2.0,2.326,20.2,87.8
42,0.0,4.0,0.0,0.0,0.0,4.0,5.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2.0,2,0,2.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
,0.0,0.5,0.0,0.75,3.0,1.405,292.0,94.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,2.0,3.81,5.0,4.0,3.81,0.05,0.0,1.0118,0.3116,0.0,0.0,2.0,2.0,-3.92,1.92,25.0,1.0,1.0,2.495,-5.3,55.3
86,4.0,4.0,0.0,6.0,6.0,4.0,5.0,8.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2,2.0,2,2,2.0,2.0,3.0,3.0,4.0,4.0,2.0,2.0,0.0,2.0,3.0,3.0
,1.11,0.13,11.0,1.5,2.0,0.985,281.45,99.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,5.0,0.0284,5.0,4.0,0.0284,0.05,0.0,1.21,0.112,0.0,4.0,2.0,2.071,-14.37,-11.63,68.0,1.0,2.0,2.621,31.682,104.318
70,4.0,4.0,0.0,0.0,6.0,0.0,0.0,8.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2.0,2,0,2.0,2.0,3.0,3.0,4.0,4.0,2.0,0.0,2.0,2.0,3.0,3.0
,0.66,0.2559,3.0,0.917,4.0,1.15,146.0,95.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,4.0,4.0,0.00309,3.0,0.0,0.0309,0.05,0.0,1.292,0.1.966,0.0,1.0,2.0,2.17,-16.75,-13.25,98.0,8.0,2.0,1.974,1.0,194.9
84,4.0,4.0,0.0,6.0,7.0,4.0,5.0,8.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2,2.0,2,0,0.0,2.0,3.0,3.0,4.0,4.0,2.0,2.0,2.0,0.0,3.0,3.0
,1.19,0.1172,10.0,0.067,2.0,-1.476,181.0,91.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0459,2.0,3.0,0.0459,0.05,0.0,2.8129,0.0049,1.0,5.0,2.0,1.661,-13.5,-12.5,85.0,2.0,1.0,1.812,11.8,158.2
73,4.0,4.0,0.0,0.0,0.0,4.0,5.0,8.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2.0,2,2,2.0,2.0,3.0,3.0,4.0,4.0,2.0,2.0,0.0,0.0,3.0,3.0
,0.77,0.2194,2.0,0.938,1.0,1.6949999999999998,214.0,98.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,4.0,0.0474,3.0,0.0,0.0474,0.05,0.0,1.7765,0.0756,0.0,7.0,2.0,1.3497,-15.65,-14.35,47.0,5.0,2.0,1.9529999999999998,7.5,87.5
82,4.0,4.0,8.0,6.0,0.0,4.0,5.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2.0,2,2,2.0,2.0,3.0,3.0,4.0,4.0,2.0,2.0,2.0,2.0,3.0,0.0
,0.3,0.3821,1.0,0.9,6.0,1.103,209.0,93.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,0.02,0.0,0.0,0.02,0.05,0.0,1.96,0.0007,1.0,8.0,2.0,1.899,-13.7,-10.3,71.0,7.0,0.0,2.104,0.0,197.4
95,4.0,4.0,8.0,6.0,7.0,4.0,5.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2.0,0,0,2.0,2.0,3.0,3.0,4.0,4.0,2.0,2.0,2.0,2.0,3.0,3.0
,0.0,0.5,3.0,0.4,5.0,1.08,250.0,109.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,4.0,2.0,0.037,4.0,4.0,0.037,0.05,0.0,3.21,0.00066,1.0,0.0,2.0,1.85,-8.31,-3.69,33.0,5.0,0.0,1.645,-6.9,72.9
87,4.0,4.0,8.0,0.0,6.0,4.0,5.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2,2.0,2,2,2.0,2.0,3.0,3.0,4.0,4.0,2.0,2.0,0.0,0.0,3.0,3.0
,1.07,0.143,9.0,0.938,4.0,1.282,193.0,92.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0434,3.0,0.0,0.0434,0.05,0.0,2.975,0.217,0.0,8.0,2.0,1.709,-15.871,-12.13,11.0,3.0,1.0,4.303,-6.389,28.39
89,4.0,4.0,0.0,6.0,7.0,4.0,5.0,8.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2.0,2,0,2.0,2.0,3.0,3.0,4.0,4.0,2.0,2.0,2.0,2.0,3.0,3.0
,0.94,0.1744,2.0,0.002,6.0,1.476,164.0,110.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0278,0.0,5.0,0.0278,0.05,0.0,2.626,0.0086,1.0,7.0,2.0,-1.56,-1.42,-0.58,75.0,11.0,0.0,-3.32,-149.2,299.25
76,4.0,4.0,0.0,0.0,0.0,4.0,5.0,8.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2,2.0,2,2,2.0,2.0,3.0,3.0,4.0,4.0,2.0,2.0,2.0,2.0,3.0,3.0
,0.7,0.242,10.0,0.833,6.0,1.34,299.0,102.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0239,2.0,5.0,0.0239,0.0294,0.0,1.3660999999999999,0.1719,0.0,1.0,2.0,1.9769999999999999,-9.129,-6.871,103.7,7.0,2.0,3.104,-54.4,261.0
78,4.0,4.0,0.0,6.0,7.0,4.0,5.0,8.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2.0,2,2,2.0,2.0,3.0,0.0,4.0,4.0,2.0,2.0,0.0,2.0,0.0,0.0
,0.92,0.1782,6.0,0.875,5.0,1.751,179.0,95.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0349,4.0,2.0,0.0349,0.05,0.0,2.38,0.0174,1.0,1.0,2.0,1.506,-2.08,0.08,27.0,4.0,2.0,9.925,-150.7,204.7
88,4.0,4.0,0.0,6.0,7.0,4.0,5.0,8.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2.0,2,2,2.0,2.0,3.0,3.0,4.0,4.0,2.0,2.0,2.0,0.0,3.0,3.0
,0.0,0.5,0.0,0.917,5.0,1.15,250.0,98.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0391,1.0,0.0,0.0391,0.05,0.0,1.272,0.2038,0.0,8.0,2.0,2.39,-5.9,-0.1,70.0,5.0,0.0,4.303,-171.1,311.1
83,4.0,4.0,0.0,6.0,7.0,4.0,5.0,8.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2.0,2,2,2.0,2.0,3.0,0.0,4.0,4.0,2.0,0.0,2.0,0.0,3.0,3.0
,0.03,0.488,2.0,0.001,0.0,0.24,7.0,92.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,4.0,0.0302,1.0,5.0,0.0302,0.05,0.0,3.475,0.0003,1.0,7.0,2.0,0.0754,-3.94,-4.06,70.0,7.0,1.0,0.259,58.6,81.4
50,0.0,4.0,0.0,0.0,0.0,0.0,5.0,8.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2.0,2,2,2.0,2.0,3.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0
,0.29,0.3859,2.0,0.002,1.0,1.311,194.0,1113.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,4.0,5.0,0.0206,5.0,1.0,0.0206,0.05,0.0,0.738,0.2303,0.0,3.0,2.0,1.5659999999999998,7.42,10.58,501.0,8.0,1.0,0.516,166.9,167.1
49,0.0,4.0,8.0,0.0,0.0,4.0,5.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2.0,0,0,2.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
,1.1,0.1347,1.0,0.5,3.0,1.254,273.0,101.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,3.0,0.0245,3.0,1.0,0.0245,0.05,0.0,3.103,0.001,1.0,5.0,2.0,2.19,-5.33,-0.67,118.0,4.0,0.0,2.495,-23.2,259.2
85,4.0,4.0,8.0,0.0,0.0,4.0,5.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2.0,0,2,2.0,2.0,3.0,3.0,4.0,4.0,2.0,2.0,2.0,2.0,3.0,3.0
