Total,5713052.0,,5713057.0,5713063.0,5713329.0,,5772114.0,5713387.0,,,,,,,,5713426.0,,,,,,,,,,,,5713447.0,,,,5713466,,,,,,5681783.0,,
,0.08,0.4684,1.0,0.04,1.812,133.0,133.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0417,4.0,5.0,0.0417,0.05,1.0,0.4835,0.68504,0.0,2.0,2.0,0.50054,,,57,5.0,0.0,4.849,,,4.0,0.0,1.0
49,0.0,3.0,0.0,0.0,4.0,4.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0,2,2.0,2.0,2.0,0,0.0,2.0,0.0,0.0
,1.25,0.1056,3.0,0.833,1.751,144.0,105.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0469,4.0,1.0,0.0469,0.05,0.0,1.954,0.0507,1.0,4.0,1.0,1.38,-6.87,-3.13,70,11.0,2.0,1.9529999999999998,-24.7,164.7,0.0,4.0,4.0
88,3.0,3.0,8.0,6.0,4.0,4.0,6.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,2.0,2,2,2.0,2.0,2.0,2,2.0,2.0,2.0,2.0
,1.24,0.1075,0.0,0.9,2.326,191.0,103.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,4.0,0.0331,1.0,4.0,0.0331,0.05,0.0,2.99,0.0028,1.0,0.0,2.0,1.6949999999999998,-7.01,-4.99,122,1.0,2.0,5.643,-356.905,600.905,4.0,4.0,0.0
96,3.0,3.0,8.0,6.0,4.0,4.0,6.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2,2.0,2.0,2.0,2,2.0,2.0,2.0,2.0
,0.26,0.3977,2.0,0.938,1.175,289.0,90.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0273,4.0,4.0,0.0273,0.05,0.0,2.9046,0.0037,1.0,4.0,2.0,1.6545,-2.61,0.61,74,2.0,1.0,2.62,-83.3,231.3,4.0,4.0,0.0
93,0.0,3.0,8.0,6.0,4.0,4.0,6.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2,2.0,2.0,2.0,2,2.0,2.0,2.0,2.0
,1.23,0.1094,3.0,0.938,1.751,129.0,107.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0403,1.0,1.0,0.0403,0.05,0.0,1.73,0.0836,0.0,4.0,2.0,1.3599999999999999,-8.72,-7.28,39,1.0,0.0,1.8860000000000001,-6.7,84.7,1.0,2.0,0.0
98,3.0,3.0,8.0,6.0,4.0,4.0,6.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2,2.0,2.0,2.0,2,2.0,2.0,2.0,2.0
,0.41,0.34,3.0,0.875,1.08,166.0,95.0,0.0,1.0,0.0,0.0,1.0,1.0,,1.0,0.0,2.0,0.0363,0.0,0.0,0.0363,0.05,0.0,2.109,0.0349,1.0,4.0,2.0,1.463,-14.37,-11.63,18,1.0,2.0,2.054,9.7,26.3,0.0,4.0,1.0
87,0.0,3.0,8.0,6.0,4.0,4.0,6.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2,2.0,0.0,0.0,2,2.0,2.0,2.0,2.0
,0.05,0.4793,3.0,0.025,1.175,79.0,119.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0482,1.0,0.0,0.0482,0.05,0.0,1.749,0.0404,1.0,5.0,2.0,1.41454827,-11.04,-8.96,,,2.0,3.32,,,2.0,1.0,3.0
61,0.0,3.0,8.0,0.0,4.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2,0,0.0,2.0,2.0,0,0.0,2.0,2.0,2.0
,0.03,0.488,5.0,0.5,2.054,21.0,110.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,0.041,2.0,3.0,0.041,0.05,0.0,1.6320000000000001,0.1027,0.0,0.0,1.0,-1.294,-2.62,-1.38,103,0.0,0.0,2.105,44.1,161.9,3.0,3.0,4.0
71,0.0,3.0,8.0,0.0,0.0,0.0,6.0,2.0,2.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2,2,2.0,2.0,2.0,0,0.0,2.0,2.0,2.0
,0.0,0.5,1.0,0.875,1.405,262.0,104.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,5.0,0.037,5.0,2.0,0.037,0.05,0.0,3.326,0.0009,1.0,4.0,2.0,1.697,-4.12,0.12,14,0.0,1.0,2.196,-2.5,30.5,0.0,0.0,1.0
86,3.0,3.0,0.0,6.0,4.0,4.0,6.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2,2,2.0,2.0,0.0,2,2.0,2.0,2.0,2.0
,0.0,0.5,3.0,0.875,1.058,231.0,106.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,2.0,0.0383,0.0,4.0,0.0383,0.05,0.0,2.346,0.019,1.0,4.0,2.0,1.4758,-4.9,-3.1,70,5.0,0.0,2.92,-105.3,245.3,4.0,0.0,0.0
92,3.0,3.0,8.0,6.0,4.0,4.0,6.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2,2.0,2.0,2.0,2,2.0,2.0,2.0,2.0
,0.0,0.5,0.0,0.833,1.205,122.0,102.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0256,5.0,1.0,0.0256,0.05,0.0,1.607,0.1082,0.0,1.0,2.0,1.31,-8.33,-7.67,65,1.0,2.0,4.303,-143.7,273.7,2.0,2.0,1.0
98,3.0,3.0,8.0,6.0,4.0,4.0,6.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2,2.0,2.0,2.0,2,2.0,2.0,2.0,2.0
,0.97,0.166,0.0,0.875,1.405,238.0,96.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0389,4.0,2.0,0.0389,0.05,0.0,2.1734999999999998,0.0297,1.0,3.0,2.0,1.458,-3.31,-0.69,10,6.0,2.0,6.965,-42.3,62.3,1.0,4.0,2.0
98,3.0,3.0,8.0,6.0,4.0,4.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2,2,2.0,2.0,2.0,2,2.0,2.0,2.0,2.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
,0.24,0.4058,4.0,0.875,1.341,172.0,98.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0215,4.0,2.0,0.0215,0.05,0.0,2.693,0.0071,1.0,5.0,2.0,1.609,-4.88,-3.12,100,4.0,1.0,2.495,-21,221.0,3.0,0.0,1.0
94,3.0,3.0,8.0,6.0,4.0,4.0,6.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2,2.0,2.0,2.0,2,2.0,2.0,2.0,2.0
,0.37,0.357,1.0,0.917,1.2,285.0,102.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,5.0,0.0235,0.0,5.0,0.0235,0.05,0.0,1.9609999999999999,0.0498,1.0,6.0,2.0,1.405,-4.99,-3.01,27,10.0,0.0,1.9529999999999998,-17,71.0,3.0,3.0,2.0
89,0.0,3.0,0.0,6.0,4.0,4.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2,2.0,2.0,2.0,2,2.0,2.0,2.0,2.0
,0.68,0.2481,4.0,0.5,1.227,45.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,4.0,3.0,0.0263,2.0,3.0,0.0263,0.05,0.0,1.5972,0.1104,0.0,2.0,3.0,1.287,-9.8421,-12.1579,25,11.0,2.0,2.026,2.8,47.2,2.0,1.0,2.0
70,3.0,3.0,8.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,0,2,2.0,2.0,2.0,2,2.0,2.0,2.0,2.0
,0.93,0.1762,0.0,0.938,1.246,291.0,106.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0203,2.0,3.0,0.0203,0.05,0.0,1.4,0.0808,0.0,1.0,0.0,2.17,-14.0,-8,87,8.0,1.0,1.25,36.5,137.5,0.0,0.0,4.0
66,3.0,3.0,0.0,6.0,0.0,4.0,6.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0,2,2.0,2.0,0.0,2,2.0,2.0,2.0,2.0
,1.0,0.159,1.0,0.929,1.751,110.0,107.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0388,3.0,0.0,0.0388,0.05,0.0,1.513,0.1304,0.0,1.0,2.0,2.66,-13.34,-6.66,135,5.0,1.0,4.303,-148.2,418.2,1.0,3.0,2.0
97,0.0,3.0,8.0,6.0,4.0,4.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2,2.0,2.0,2.0,2,2.0,2.0,2.0,2.0
,0.86,0.1957,2.0,1.0,1.311,634.0,6570979.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,4.0,5.0,0.0259,4.0,4.0,0.0259,0.05,0.0,1.7093,0.0874,0.0,1.0,2.0,1.317,-12.42,-9.58,93,9.0,0.0,3.8970000000000002,-78,264.0,3.0,4.0,3.0
78,3.0,3.0,8.0,0.0,4.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2,2.0,2.0,2.0,2,2.0,2.0,2.0,2.0
,0.72,0.2358,4.0,0.929,1.5979999999999999,207.0,102.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,5.0,5.0,0.0252,5.0,5.0,0.0252,0.05,0.0,2.079,0.0376,1.0,1.0,2.0,1.405,-9.28,-6.72,50,5.0,2.0,1.484,16.6,83.4,4.0,3.0,2.0
87,0.0,3.0,0.0,6.0,4.0,4.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2,2.0,2.0,0.0,2,2.0,2.0,2.0,2.0
,0.44,0.3285,1.0,0.9,1.254,163.0,106.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,4.0,5.0,0.0476,4.0,0.0,0.0476,0.05,0.0,2.133,0.0329,1.0,3.0,2.0,1.4149,-4.77,-1.23,36,5.0,0.0,3.747,0,92.3,0.0,0.0,1.0
98,3.0,3.0,8.0,6.0,4.0,4.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2,2.0,2.0,0.0,2,2.0,2.0,2.0,2.0
,0.5,0.3077,1.0,0.833,1.227,192.0,92.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,4.0,2.0,0.0357,5.0,0.0,0.0357,0.05,0.0,2.873,0.0041,1.0,5.0,2.0,1.6800000000000002,-4.63,0.63,36,11.0,1.0,3.32,-17.6705,89.6705,2.0,4.0,3.0
89,0.0,3.0,8.0,6.0,4.0,4.0,6.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2,2.0,2.0,2.0,2,2.0,2.0,2.0,2.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
,0.4,0.3448,3.0,0.917,1.3719999999999999,181.202,91.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0372,3.0,0.0,0.0372,0.05,0.0,2.3685,0.0179,1.0,3.0,2.0,1.5390000000000001,-4.63,-1.37,63,1.0,1.0,4.303,-66.2,192.2,4.0,0.0,0.0
82,3.0,3.0,0.0,6.0,4.0,4.0,6.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2,2.0,2.0,0.0,2,2.0,2.0,2.0,2.0
,0.42,0.3372,4.0,0.875,1.08,140.0,107.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,4.0,0.0256,3.0,0.0,0.0256,0.05,0.0,2.4813,0.0131,1.0,0.0,2.0,1.516,-7.85,-6.15,41,10.0,1.0,2.282,-32.8,114.8,2.0,0.0,2.0
89,0.0,3.0,8.0,6.0,4.0,4.0,6.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2,0.0,2.0,2.0,0,0.0,2.0,2.0,2.0
,1.0,0.5,3.0,0.874,1.036,138.0,102.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,5.0,0.04,2.0,3.0,0.04,0.05,0.0,1.76,0.0786,0.0,7.0,2.0,1.3519999999999999,-1.41,-0.59,65,10.0,1.0,9.92,-215.6,345.6,0.0,2.0,3.0
84,0.0,0.0,0.0,6.0,4.0,4.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2,2.0,2.0,2.0,2,2.0,2.0,2.0,2.0
,0.36,0.3594,1.0,0.833,2.054,143.0,92.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5.0,4.0,0.0354,1.0,0.0,0.0354,0.05,0.0,1.861,0.0627,0.0,2.0,2.0,1.397,-5.9399999999999995,-2.06,41,7.0,2.0,1.8860000000000001,-5.8,87.8,1.0,1.0,2.0
92,3.0,3.0,0.0,6.0,4.0,4.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2,2.0,2.0,2.0,2,2.0,2.0,2.0,2.0
,0.0,0.5,8.0,0.833,1.227,253.0,91.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,1.0,0.0326,1.0,3.0,0.0326,0.05,0.0,1.766,0.0774,0.0,2.0,2.0,1.31,-2.58,-1.42,125,4.0,2.0,1.988,4.5,245.5,3.0,1.0,1.0
86,3.0,3.0,0.0,6.0,4.0,4.0,6.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2,2.0,2.0,0.0,2,2.0,2.0,2.0,2.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
,0.1,0.4582,0.0,0.75,1.645,130.0,94.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0326,2.0,5.0,0.0326,0.05,0.0,1.1026,0.2702,0.0,4.0,0.0,2.054,-6.57,-5.43,78,0.0,1.0,1.9529999999999998,8.1,147.9,3.0,4.0,0.0
73,0.0,3.0,0.0,6.0,4.0,4.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2,2,2.0,2.0,2.0,2,2.0,2.0,2.0,2.0
,0.11,0.4549,1.0,0.9,2.054,115.0,97.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0365,2.0,1.0,0.0365,0.05,0.0,1.621,0.1051,0.0,0.0,2.0,1.299,-1.35,-0.65,25,0.0,0.0,5.643,-20.6,70.6,4.0,4.0,1.0
89,0.0,3.0,0.0,6.0,4.0,4.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2,2.0,2.0,2.0,2,2.0,2.0,2.0,2.0
,0.87,0.1922,0.0,0.9,1.96,167.0,113.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,5.0,3.0,0.0247,4.0,4.0,0.0247,0.05,0.0,1.6456,0.0999,0.0,6.0,2.0,1.2873999999999999,-16.75,-15.25,102,1.0,1.0,3.104,-48.5,252.5,4.0,4.0,2.0
77,0.0,3.0,0.0,6.0,4.0,4.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2,2.0,2.0,2.0,2,2.0,2.0,2.0,2.0
,1.1,0.1357,3.0,0.929,1.44,233.0,105.0,0.0,1.0,1.0,1.0,0.0,0.0,,,2.0,0.0,0.0461,1.0,2.0,0.0461,0.05,0.0,1.16,0.2434,0.0,1.0,2.0,,-5.18,-2.82,17,7.0,1.0,2.092,0.1,33.9,0.0,3.0,0.0
80,3.0,3.0,0.0,6.0,4.0,4.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0,2,2.0,2.0,0.0,2,2.0,2.0,2.0,2.0
,0.506,0.3066,2.0,0.917,2.054,194.0,108.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0489,5.0,0.0,0.0489,0.05,1.0,-1.6560000000000001,0.007896,1.0,2.0,2.0,-1.222,-8.73,5.43,72,5.0,0.0,1.641,-28.1,172.1,4.0,1.0,4.0
58,3.0,3.0,0.0,6.0,4.0,4.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0,2,0.0,2.0,0.0,0,0.0,2.0,2.0,2.0
,0.45,0.3262,1.0,,1.751,237.0,97.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,0.024,4.0,2.0,0.024,0.05,0.0,2.7960000000000003,0.0052,1.0,4.0,2.0,1.608,-10.26,-9.74,32,7.0,2.0,2.618,-7.3,71.3,3.0,2.0,0.0
80,3.0,3.0,0.0,0.0,4.0,4.0,6.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2,2.0,2.0,2.0,2,2.0,2.0,2.0,2.0
,0.0,0.5,0.0,0.929,1.06,167.0,106.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0378,4.0,0.0,0.0378,0.05,0.0,2.1518,0.0314,1.0,5.0,2.0,1.439,-6.52,-3.48,101,8.0,0.0,4.849,-134.2,336.2,3.0,2.0,3.0
88,3.0,3.0,0.0,6.0,4.0,4.0,6.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2,2.0,2.0,2.0,2,2.0,2.0,2.0,2.0
,1.38,0.39,3.0,0.929,1.2530000000000001,258.0,113.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0,0.0391,1.0,5.0,0.0391,0.05,0.0,3.3649,0.0003,1.0,6.0,2.0,1.576499374,-6.72,-1.27,129,11.0,1.0,3.319,-46.3,304.3,4.0,2.0,0.0
79,3.0,0.0,8.0,6.0,4.0,4.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,2,2,2.0,2.0,0.0,0,0.0,2.0,2.0,2.0
,0.72,0.2354,0.0,0.929,2.576,223.0,103.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,1.0,0.0228,5.0,2.0,0.0228,0.05,0.0,2.916,0.0035,1.0,0.0,2.0,1.657,-6.32,-3.68,80,6.0,1.0,3.104,-95.6,255.6,0.0,3.0,0.0
98,3.0,3.0,8.0,6.0,4.0,4.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2,2.0,2.0,2.0,2,2.0,2.0,2.0,2.0
,0.67,0.2516,1.0,0.9,1.103,241.0,104.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0498,3.0,3.0,0.0498,0.05,0.0,1.7069999999999999,0.0878,0.0,4.0,2.0,1.312,-12.03,-9.97,43,0.0,2.0,110.2,-67.3,153.2,3.0,3.0,3.0
89,0.0,3.0,8.0,6.0,4.0,4.0,6.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2,2,2.0,2.0,0.0,2,2.0,2.0,2.0,2.0
,0.36,0.3581,2.0,0.833,1.08,171.0,93.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0298,5.0,3.0,0.0298,0.05,0.0,1.334,0.1822,0.0,4.0,2.0,2.188,-12.01,-7.99,31,2.0,0.0,3.32,-49.5,111.5,3.0,4.0,0.0
85,0.0,3.0,8.0,6.0,4.0,0.0,6.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2,2.0,2.0,2.0,2,2.0,2.0,2.0,2.0
,0.61,0.2709,0.0,0.9,1.51,273.0,102.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0203,0.0,4.0,0.0203,0.05,0.0,1.135,0.257,0.0,3.0,2.0,1.98,-7.7,-4.3,27,0.0,1.0,2.92,-20.2,74.2,0.0,0.0,2.0
86,3.0,3.0,0.0,6.0,4.0,4.0,6.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2,2.0,2.0,2.0,2,2.0,2.0,2.0,2.0
,1.19,0.1165,3.0,0.917,1.645,143.0,108.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,5.0,0.0465,0.0,4.0,0.0465,0.05,0.0,1.3256000000000001,0.1852,0.0,4.0,2.0,2.364,-8.82,-7.18,58,2.0,0.0,1.8860000000000001,-18.2,134.2,0.0,4.0,0.0
84,3.0,3.0,0.0,6.0,4.0,4.0,6.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2,2.0,2.0,0.0,2,2.0,2.0,2.0,2.0
,0.15,0.43887,0.0,0.9,1.476,248.0,104.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0245,0.0,1.0,0.0245,0.05,0.0,0.9812,0.1632,0.0,3.0,2.0,1.9769999999999999,-15.95,-12.05,88,0.0,1.0,3.32,-57.7,233.7,3.0,1.0,1.0
83,0.0,3.0,0.0,6.0,4.0,4.0,6.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2,2,2.0,2.0,2.0,2,2.0,2.0,2.0,2.0
,0.01,0.5055,0.0,0.751,0.554,81.0,7.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,2.0,1.6179999999999999,-4.32,-3.68,65,9.0,2.0,2.469,-32.8,162.8,4.0,3.0,1.0
30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2,2,0.0,2.0,0.0,2,2.0,2.0,2.0,2.0
