Total,5811293.0,5811096.0,,,,5810989.0,,,5810965.0,,,5788012.0,5806181.0,5784980,,5810956.0,,,,5810963.0,,,,5723574,5723577.0,5810958.0,,5810957.0,,,,,,,,5810955.0,,,,,,,,,5810935.0,,,,,,5810954.0,5810933.0,,,,,,,,,,,,5810927.0,,,
,2454.0,1.0,1.175,1.361,1.573,3.0,3.0,4.0,19.922,0.838,2.682,0.1063,10.0,6.889,4.543,1.0,2.124,-20.294,-15.686,0.0,2.126,0.04,1.0,0.172,0.20774,0.233,0.4371,3.0,2.0,0.05,0.0,1.5899999999999999,0.1118,0.0,0.0,5.0,1.0,0.0,4.0,4.0,0.0,3.985,0.0,4.0,0.0,0.0,1.0,1.0,2.0,1.0,0.226,5.0,0.0,5.9,5.0,0.0,5.9,0.05,0.0,-2.597,0.009,1.0,1.0,0.0,1.405,0.261,0.337
98,3.0,1.0,1,1,1.0,2.0,2.0,0.0,2.0,1.0,1.0,3.0,3.0,4,4,1.0,1.0,2,1.0,1.0,1.0,1.0,1.0,4,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0
,2661.0,1.0,28,0.62,0.98,2.0,3.0,4.0,20.318,0.711,2.787,0.1213,7.0,6.889,4.543,1.0,1.32,-0.047,1.5070000000000001,2.0,1.834,0.075,0.0,0.1724,0.51524,0.0803,0.2938,3.0,5.0,0.05,0.0,1.9300000000000002,0.0536,,0.0,1.0,1.0,0.0,0.0,5.0,0.0,3.177,0.001,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.124,3.0,5.0,4.8,0.0,1.0,4.8,0.05,0.0,-2.65,0.08,1.0,0.0,0.0,1.5550000000000002,0.251,0.348
86,3.0,1.0,0,0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,3.0,4,4,1.0,0.0,0,0.0,1.0,1.0,1.0,1.0,4,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,2176.0,1.0,1.15,0.859,1.067,4.0,2.0,2.0,19.844,0.679,3.021,0.1174,8.0,6.889,4.543,1.0,1.524,-17.412,-15.148,2.0,1.751,0.088,0.0,0.1676,0.70388,0.0906,0.282,4.0,5.0,0.05,0.0,2.42,0.0158,1.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,"2,840",0.002,3.0,2.0,0.0,1.0,1.0,1.0,0.0,0.054,5.0,0.0,5.9,5.0,5.0,5.9,0.05,0.0,1.897,0.058,0.0,0.0,0.0,1.645,0.047,0.097
84,0.0,1.0,0,1,1.0,2.0,2.0,0.0,0.0,1.0,1.0,3.0,3.0,4,4,1.0,0.0,2,1.0,1.0,1.0,1.0,1.0,0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0
,2025.0,1.0,,1.2770000000000001,1.605,1.0,5.0,4.0,20.48,1.385,3.195,0.1587,10.0,6.889,4.543,1.0,1.5899999999999999,-26.5093,-24.9707,3.0,2.0118,0.052,0.0,0.1294,0.7415,0.0809,0.2668,4.0,2.0,0.05,0.0,1.83,0.0678,0.0,0.0,2.0,1.0,0.0,4.0,3.0,0.0,3.337,0.001,4.0,0.0,1.0,0.0,1.0,2.0,1.0,0.131,0.0,1.0,5.2,2.0,1.0,5.2,0.05,0.0,-1.7304,0.08364,0.0,8.0,0.0,1.282,0.097,0.145
91,3.0,1.0,0,0,0.0,2.0,2.0,0.0,2.0,1.0,1.0,3.0,0.0,4,4,1.0,1.0,2,1.0,1.0,1.0,1.0,1.0,4,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,2304.0,1.0,12.19,0.7818,1.0808,4.0,5.0,4.0,20.045,0.192,2.048,2.326,2.0,6,8,1.0,-16.515,-26.5,-20.14,0.0,2.762,0.0098,1.0,0.8522,0.23488,0.1692,0.3727,1.0,1.0,0.05,0.0,1.17,0.2401,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.336,0.737,5.0,0.0,1.0,0.0,0.0,1.0,1.0,0.303,0.0,5.0,4.9,3.0,0.0,4.9,0.05,1.0,-3.005,0.00452,1.0,5.0,0.0,1.405,0.1673,0.2327
74,3.0,1.0,0,1,1.0,2.0,0.0,2.0,2.0,1.0,1.0,0.0,3.0,0,0,1.0,0.0,2,1.0,1.0,1.0,1.0,1.0,0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0
,805.0,1.0,1.077,0.926,1.193,0.0,3.0,5.0,20.346,1.011,2.849,0.0775,10.0,6.889,4.543,1.0,2.445,-28.576,-23.264,1.0,2.415,0.021,1.0,0.16,0.1819,0.1773,0.3951,0.0,4.0,0.05,0.0,0.96,0.336,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,2.344,0.01,3.0,1.0,0.0,2.0,1.0,0.0,1.0,0.239,4.0,2.0,5.4,5.0,3.0,5.4,0.05,0.0,-1.7029999999999998,0.0886,0.0,1.0,0.0,1.3719999999999999,0.207,0.274
97,3.0,1.0,1,1,1.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,0.0,4,4,1.0,1.0,2,1.0,1.0,1.0,1.0,1.0,4,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0
,2227.0,1.0,1.53,1.313,1.6,0.0,2.0,1.0,20.225,0.656,2.724,0.2136,6.0,6.889,3.556,1.0,1.194,-17.79,-14.59,1.0,1.9409999999999998,0.0598,0.0,0.1488,0.33183,0.3353,0.5536,4.0,2.0,0.05,1.0,2.2042,0.0412,1.0,1.0,4.0,1.0,0.0,0.0,3.0,0.0,3.751,0.0,5.0,1.0,2.0,1.0,1.0,0.0,1.0,0.089,4.0,1.0,5.6,2.0,5.0,5.6,0.05,0.0,-3.4265,0.0006,1.0,5.0,0.0,1.44,0.173,0.241
87,3.0,1.0,1,1,1.0,0.0,2.0,2.0,2.0,1.0,1.0,3.0,3.0,4,0,1.0,1.0,2,1.0,1.0,1.0,1.0,1.0,4,3.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0
,1919.0,1.0,11.3,65.996,66.234,1.0,5.0,0.0,20.089,0.673,2.727,0.3481,0.0,5.7780000000000005,32.667,1.0,1.751,6.589,10.091,1.0,1.964,0.0582,0.0,2.037,0.163908,-0.0097,0.0119,0.0,0.0,0.05,1.0,1.6498,0.0772,0.0,2.0,5.0,2.0,0.0,4.0,1.0,0.0,2.255,0.013,3.0,0.0,1.0,1.0,0.0,1.0,2.0,0.5,0.0,4.0,5.1,0.0,4.0,5.1,0.05,0.0,-3.3345000000000002,0.00086,1.0,9.0,0.0,0.1994,0.103,0.161
56,3.0,1.0,0,0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,3.0,0,0,1.0,0.0,0,0.0,1.0,1.0,1.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0
,2164.1104,1.0,1.175,0.989,1.187,3.0,6.0,1.0,20.192,1.035,3.045,0.1234,8.0,6.889,4.543,1.0,1.85,-15.33,-13.745,,1.7349999999999999,0.091,1.0,0.178,0.89143,0.1304,0.3254,3.0,1.0,0.05,0.0,1.87,0.0614,0.0,0.0,1.0,1.0,0.0,5.0,0.0,0.0,3.675,0.0,4.0,2.0,0.0,1.0,1.0,0.0,1.0,0.308,4.0,3.0,4.9,3.0,0.0,4.9,0.05,0.0,-2.73,0.0064,1.0,7.0,0.0,1.34,0.061,0.104
92,0.0,1.0,1,1,1.0,2.0,2.0,0.0,2.0,1.0,1.0,3.0,3.0,4,4,1.0,1.0,0,1.0,0.0,1.0,1.0,1.0,4,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0
,1600.0,1.0,1.2530000000000001,1.125,1.365,2.0,6.0,3.0,19.886,1.252,4.008,0.0707,3.0,6.889,4.543,1.0,1.779,-22.419,-18.721,0.0,2.168,0.036,0.0,0.4604,0.86327,0.2598,0.353,2.0,4.0,0.05,0.0,1.53,0.13,0.0,1.0,1.0,1.0,0.0,5.0,4.0,0.0,2.367,0.01,5.0,0.0,1.0,1.0,2.0,0.0,1.0,0.23,2.0,5.0,6.0,2.0,4.0,6.0,0.05,0.0,-2.502,0.0123,1.0,3.0,0.0,1.341,0.216,0.284
83,0.0,1.0,1,1,1.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,0.0,4,4,1.0,0.0,0,0.0,1.0,1.0,1.0,1.0,0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0
,2839.0,1.0,1.627,1.047,1.567,2.0,1.0,5.0,20.079,1.891,3.609,0.1633,3.0,6.89,4.55,1.0,1.697,-27.397,-22.343,3.0,2.382,0.0232,0.0,0.132,0.85269,0.276,0.453,2.0,4.0,0.05,0.0,1.46,0.144,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,1.6600000000000001,0.002,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.246,5.0,2.0,5.9,5.0,4.0,5.9,0.05,0.0,-2.33,0.0198,1.0,6.0,0.0,1.34,0.114,0.169
92,3.0,1.0,1,1,1.0,2.0,2.0,0.0,2.0,1.0,1.0,3.0,3.0,4,0,1.0,0.0,2,1.0,1.0,1.0,1.0,1.0,4,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0
,2670.0,1.0,1.126,1.11,1.35,1.0,4.0,2.0,19.923000000000002,1.571,3.849,0.1284,3.0,6.889,4.542,1.0,1.6,-25.112,-21.628,1.0,2.577,0.015,1.0,0.1762,0.74864,0.1923,0.4085,1.0,4.0,0.05,0.0,1.0,0.3173,0.0,0.0,2.0,1.0,0.0,4.0,4.0,0.0,2.846,0.003,4.0,1.0,0.0,2.0,1.0,0.0,1.0,0.276,1.0,1.0,5.1,3.0,2.0,5.1,0.05,0.0,-2.295,0.02174,1.0,8.0,0.0,1.311,0.054,0.094
98,3.0,1.0,1,1,1.0,2.0,2.0,0.0,2.0,1.0,1.0,3.0,3.0,4,4,1.0,1.0,2,1.0,1.0,1.0,1.0,1.0,4,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0
,820.0,1.0,7.1,0.821,1.105,1.0,0.0,3.0,20.615,0.645,2.685,0.141,8.0,4.074,2.365,1.0,-9.632,-16.49,-12.64,1.0,1.847,0.073,1.0,0.1208,0.43486,0.2727,0.4641,3.0,1.0,0.05,0.0,1.8599999999999999,0.033,1.0,1.0,1.0,1.0,0.0,4.0,5.0,0.0,3.56,0.00025,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.092,1.0,0.0,0.0,1.0,2.0,0.0,0.05,0.0,1.84646,0.06482,0.0,1.0,0.0,-14.338,0.064,0.114
68,3.0,1.0,0,0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,0.0,0,0,1.0,0.0,2,0.0,1.0,1.0,1.0,0.0,4,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1,1.0,1.0,2.0,0.0,2.0,2.0,2.0,2.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
,3412.0,1.0,1.558340792,0.601,0.944,1.0,1.0,3.0,20.178,-0.214,3.294,0.1316,1.0,6,6,1.0,1.211562215,-24.77368232,-12.82631768,0.0,1.81,0.0776,0.0,0.05926,0.36082,0.1949,0.3631,4.0,0.0,0.05,0.0,1.9,0.02871655982,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.396,0.654,1.0,1.0,0.0,0.0,1.0,2.0,1.0,0.063,4.0,1.0,5.9,3.0,3.0,5.9,0.05,0.0,0.6010241049,0.007851794976,1.0,2.0,0.0,1.080319341,0.1,0.141
67,0.0,1.0,1,1,1.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,3.0,0,0,1.0,0.0,0,0.0,1.0,1.0,1.0,1.0,0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0
,784.0,1.0,1.101,1.4689999999999999,1.655,0.0,0.0,5.0,20.093,1.101,3.759,0.167,9.0,6,5.33,1.0,1.63,-18.514,-16.946,4.0,2.08,0.044,1.0,0.13,0.78873,0.0832,0.2872,3.0,2.0,0.05,0.0,1.21,0.226,0.0,0.0,1.0,1.0,0.0,1.0,5.0,0.0,0.371,0.355,4.0,1.0,1.0,0.0,1.0,0.0,0.0,0.155,5.0,3.0,5.0,3.0,3.0,6.0,0.05,0.0,-2.7800000000000002,0.005,1.0,5.0,0.0,1.31,0.103,0.153
79,3.0,1.0,1,1,1.0,2.0,2.0,2.0,2.0,0.0,0.0,3.0,0.0,0,0,1.0,1.0,2,1.0,1.0,1.0,1.0,1.0,4,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0
,1918.84,1.0,1.125,1.266,1.409,5.0,4.0,0.0,20.053,0.898,2.802,0.1604,10.0,6.889,4.543,1.0,1.276,-19.463,-16.397,0.0,2.072,0.045,0.0,0.1286,0.33279,0.4098,0.5652,5.0,1.0,0.05,0.0,1.92,0.0548,0.0,0.0,3.0,1.0,0.0,3.0,0.0,0.0,3.89,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.139,1.0,1.0,5.8,0.0,3.0,5.8,0.05,0.0,-2.464,0.0137,1.0,6.0,0.0,1.44,0.097,0.153
97,0.0,1.0,1,1,1.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,3.0,4,4,1.0,1.0,2,1.0,1.0,1.0,1.0,1.0,4,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0
,1175.0,1.0,1.26,1.169,1.458,2.0,4.0,0.0,20.089,1.593,3.407,0.1125,0.0,6.889,4.542,1.0,1.884,-19.963,-17.877,4.0,1.951,0.058,0.0,0.1728,0.15059,0.1243,0.3081,4.0,4.0,0.05,0.0,2.1,0.0358,1.0,1.0,0.0,1.0,0.0,4.0,4.0,0.0,2.227,0.014,0.0,1.0,2.0,0.0,1.0,0.0,1.0,0.105,3.0,4.0,5.9,2.0,5.0,5.9,0.05,0.0,-2.516,0.012,1.0,9.0,0.0,1.3719999999999999,0.252,0.323
97,3.0,1.0,1,1,1.0,2.0,2.0,0.0,2.0,1.0,1.0,3.0,3.0,4,4,1.0,0.0,2,1.0,1.0,1.0,1.0,1.0,4,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,2661.0,1.0,2.282,0.535,1.001,3.0,5.0,5.0,20.359,0.229,3.051,0.1961,1.0,6.889,4.543,1.0,1.252,-22.079,-19.181,4.0,1.853,0.074,0.0,0.1396,0.41648,0.2113,0.3625,3.0,1.0,0.05,0.0,1.9100000000000001,0.0565,0.0,0.0,2.0,1.0,0.0,5.0,0.0,0.0,2.592,0.005,1.0,1.0,0.0,1.0,2.0,1.0,1.0,0.033,3.0,3.0,4.9,0.0,1.0,4.9,,0.0,-2.014,0.044,1.0,2.0,0.0,1.476,0.132,0.195
97,3.0,1.0,1,1,1.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,3.0,4,4,1.0,1.0,2,1.0,1.0,1.0,1.0,1.0,4,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,2841.0,1.0,1.282,0.581,0.891,1.0,3.0,1.0,19.818,0.546,2.154,0.1081,8.0,6.889,4.543,1.0,1.166,-17.45,-16.49,2.0,1.8439999999999999,0.073,1.0,0.167,0.31771,0.1264,0.3006,5.0,2.0,0.05,0.0,1.7,0.0446,1.0,1.0,4.0,1.0,0.0,2.0,5.0,0.0,2.817,0.003,3.0,0.0,1.0,0.0,1.0,1.0,2.0,0.15,3.0,0.0,0.0,2.0,4.0,0.0,0.05,0.0,-2.208,0.027,1.0,2.0,0.0,1.44,0.232,0.306
87,3.0,1.0,0,1,1.0,2.0,2.0,2.0,0.0,1.0,0.0,3.0,0.0,4,4,1.0,1.0,2,1.0,1.0,1.0,1.0,1.0,4,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0
,1470.0,1.0,2.462,0.606,1.415,1.0,4.0,3.0,20.413,0.505,2.355,0.1623,2.0,6.889,4.543,1.0,1.2389999999999999,-24.116,-20.684,3.0,1.745,0.081,0.0,0.1298,0.4024,0.4666,0.6286,1.0,5.0,0.05,0.0,2.6169000000000002,0.0089,1.0,1.0,2.0,1.0,0.0,3.0,1.0,0.0,2.349,0.01,4.0,2.0,0.0,1.0,0.0,1.0,1.0,0.268,4.0,0.0,5.6,2.0,1.0,5.6,0.05,0.0,-2.7862,0.0053,1.0,2.0,0.0,1.4758,0.105,0.165
95,3.0,1.0,1,1,1.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,3.0,4,4,1.0,0.0,0,0.0,1.0,1.0,0.0,1.0,4,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0
,1326.0,1.0,1.0553,1.301,1.528,4.0,0.0,6.0,20.031,1.397,3.343,0.1868,11.0,6.889,4.543,1.0,1.424,-19.286,-18.074,1.0,2.25,0.03,1.0,0.1414,0.61216,0.1479,0.3279,5.0,1.0,0.05,0.0,1.97,0.0494,1.0,1.0,3.0,2.0,0.0,3.0,0.0,0.0,2.02,0.023,4.0,1.0,0.0,1.0,0.0,1.0,2.0,0.146,0.0,3.0,5.8,1.0,3.0,5.8,0.05,0.0,-2.9196999999999997,0.0035,1.0,0.0,0.0,1.5981999999999998,0.139,0.21
95,3.0,1.0,1,1,1.0,0.0,2.0,0.0,2.0,1.0,1.0,3.0,0.0,4,4,1.0,1.0,2,1.0,1.0,1.0,1.0,1.0,4,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0
,1449.0,1.0,29,0.692,1.174,5.0,5.0,0.0,20.166,0.331,2.45,0.197,2.0,6.889,4.543,0.0,2.17,-25.861,-18.538,3.0,1.8279999999999998,0.0772,0.0,0.1414,0.24999,0.3234,0.4983,1.0,3.0,0.05,0.0,2.31,0.0104,1.0,1.0,1.0,1.0,0.0,5.0,2.0,0.0,2.849,0.003,4.0,0.0,1.0,1.0,0.0,1.0,2.0,0.082,2.0,3.0,5.1,0.0,5.0,5.1,0.05,0.0,-3.5,0.000465,1.0,4.0,0.0,1.405,0.148,0.212
82,0.0,1.0,0,0,0.0,2.0,2.0,0.0,2.0,1.0,1.0,3.0,0.0,4,4,0.0,1.0,0,0.0,1.0,1.0,1.0,1.0,4,3.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0
,2652.0,1.0,2.15,0.502,1.349,4.0,0.0,5.0,20.038,0.114,2.566,0.2149,1.0,6.889,4.543,1.0,2.028,-24.914,-18.126,1.0,1.8519999999999999,0.074,0.0,0.1524,0.17958,0.3117,0.5153,2.0,3.0,0.05,0.0,2.07,0.0385,1.0,1.0,0.0,1.0,0.0,4.0,5.0,0.0,2.731,0.004,5.0,0.0,1.0,1.0,0.0,1.0,2.0,0.087,0.0,0.0,5.7,0.0,0.0,5.7,0.05,0.0,-2.65,0.0081,1.0,9.0,0.0,1.3719999999999999,0.19,0.258
